entity_code,period,date,gl_account,vendor,description,department,amount
004,01-2026,2026-01-05,5700,Business Services Nordic,Invoice — Parking Operating Expense,Other Operated,5339.29
004,01-2026,2026-01-05,5702,ParkTech Systems,Invoice — Laundry & Valet Operating Expense,Other Operated,15215.35
004,01-2026,2026-01-05,6106,Nordic PR Partners,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,33048.24
004,01-2026,2026-01-05,6201,Nordic Facilities Services,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,21228.0
004,01-2026,2026-01-05,6303,Nordic District Heating,Monthly utility invoice — Waste & Recycling,Property Operations,14229.31
004,01-2026,2026-01-05,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,11669.36
004,01-2026,2026-01-06,5203,Urban Produce Co,Food & beverage supply delivery — F&B Inventory Adjustment,F&B,35438.04
004,01-2026,2026-01-06,5500,Internal Payroll,Payroll run — Spa Therapist Salaries,Spa & Wellness,22098.7
004,01-2026,2026-01-06,6105,BookingBridge OTA Services,Marketing services invoice — Sales & Marketing Travel,Sales & Marketing,11191.12
004,01-2026,2026-01-06,6403,TeleNordic Communications,Systems & telecom invoice — Software Licenses,IT,8682.46
004,01-2026,2026-01-07,5300,Internal Payroll,Payroll run — Kitchen Salaries,F&B,86052.61
004,01-2026,2026-01-07,6401,PMS Systems AB,Systems & telecom invoice — IT Support Contract,IT,8326.94
004,01-2026,2026-01-08,6006,Office Plus Nordic,Professional services invoice — Office Supplies & Postage,Administrative,31255.65
004,01-2026,2026-01-08,6105,Nordic PR Partners,Marketing services invoice — Sales & Marketing Travel,Sales & Marketing,11191.12
004,01-2026,2026-01-08,6206,GreenScape Landscaping,Maintenance contract charge — HVAC Service Contracts,Property Operations,6989.72
004,01-2026,2026-01-08,6403,PMS Systems AB,Systems & telecom invoice — Software Licenses,IT,8682.46
004,01-2026,2026-01-08,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,17393.92
004,01-2026,2026-01-08,7101,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Marketing Assessment Fee,Fixed Charges,113752.81
004,01-2026,2026-01-08,7401,Property Holdings Lease Co,Lease payment — Equipment Lease,Fixed Charges,15217.22
004,01-2026,2026-01-09,5000,Internal Payroll,Payroll run — Front Office Salaries,Rooms,119101.73
004,01-2026,2026-01-09,6003,Nordheim Legal Partners,Professional services invoice — Professional Fees – Audit,Administrative,12279.61
004,01-2026,2026-01-09,6400,TeleNordic Communications,Systems & telecom invoice — PMS & POS System Fees,IT,26120.79
004,01-2026,2026-01-09,6401,CloudHost Nordic,Systems & telecom invoice — IT Support Contract,IT,8326.95
004,01-2026,2026-01-10,5203,Nordic Food Distributors AS,Food & beverage supply delivery — F&B Inventory Adjustment,F&B,35438.04
004,01-2026,2026-01-10,5203,Nordic Food Distributors AS,Food & beverage supply delivery — F&B Inventory Adjustment,F&B,35438.04
004,01-2026,2026-01-10,6102,Nordic Print & Signage,Marketing services invoice — Digital Marketing & OTA Commission,Sales & Marketing,15136.11
004,01-2026,2026-01-10,6107,Scandinavian Media Group,Marketing services invoice — Website & Photography,Sales & Marketing,19225.88
004,01-2026,2026-01-10,6503,SkillUp Training Institute,HR services invoice — HR Administration,HR,12870.96
004,01-2026,2026-01-10,6601,SecureNordic Services,Security services contract — Security Systems & Monitoring,Security,12081.53
004,01-2026,2026-01-10,7002,Group Management Services,Management fee accrual — Central Reservation System Fee,Fixed Charges,16393.52
004,01-2026,2026-01-11,6301,Copenhagen Varme A/S,Monthly utility invoice — District Heating,Property Operations,21878.34
004,01-2026,2026-01-11,6403,PMS Systems AB,Systems & telecom invoice — Software Licenses,IT,8682.46
004,01-2026,2026-01-11,7201,Nordic Property Insurers,Insurance premium — General Liability Insurance,Fixed Charges,245334.59
004,01-2026,2026-01-12,5001,Internal Payroll,Payroll run — Housekeeping Salaries,Rooms,110795.75
004,01-2026,2026-01-12,5401,Nordic Uniform & Linen,Invoice — F&B Operating Supplies,F&B,13885.31
004,01-2026,2026-01-12,6206,CoolFlow HVAC Services,Maintenance contract charge — HVAC Service Contracts,Property Operations,6989.72
004,01-2026,2026-01-12,6302,Nordic District Heating,Monthly utility invoice — Water & Sewer,Property Operations,63025.66
004,01-2026,2026-01-12,6304,City Water Utility,Monthly utility invoice — Fuel Oil / Backup Generator Fuel,Property Operations,17378.52
004,01-2026,2026-01-13,5100,Nordic Linen Services,Invoice — Guest Supplies,Rooms,19283.11
004,01-2026,2026-01-13,6001,Internal Payroll,Payroll run — Finance & Accounting Salaries,Administrative,34671.34
004,01-2026,2026-01-13,6207,ElevateTech Elevator Co,Maintenance contract charge — Pest Control,Property Operations,34578.68
004,01-2026,2026-01-13,6303,Copenhagen Varme A/S,Monthly utility invoice — Waste & Recycling,Property Operations,14229.32
004,01-2026,2026-01-13,6401,TeleNordic Communications,Systems & telecom invoice — IT Support Contract,IT,8326.94
004,01-2026,2026-01-14,5103,Reservation Systems Partners,Invoice — Rooms Division Contract Cleaning,Rooms,15764.15
004,01-2026,2026-01-14,5202,Urban Produce Co,Food & beverage supply delivery — Banquet Cost of Sales,F&B,40113.77
004,01-2026,2026-01-14,6304,City Water Utility,Monthly utility invoice — Fuel Oil / Backup Generator Fuel,Property Operations,17378.52
004,01-2026,2026-01-14,6602,SecureNordic Services,Security services contract — CCTV Maintenance,Security,17252.09
004,01-2026,2026-01-14,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,17393.92
004,01-2026,2026-01-15,5002,Internal Payroll,Payroll run — Rooms Division Overtime,Rooms,73125.62
004,01-2026,2026-01-15,5400,Nordic Uniform & Linen,"Invoice — China, Glass & Silver",F&B,25473.99
004,01-2026,2026-01-15,6006,Baltic Audit & Assurance,Professional services invoice — Office Supplies & Postage,Administrative,31255.65
004,01-2026,2026-01-15,6500,SkillUp Training Institute,HR services invoice — Recruitment Costs,HR,9681.17
004,01-2026,2026-01-15,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,24783.13
004,01-2026,2026-01-16,5103,Nordic Linen Services,Invoice — Rooms Division Contract Cleaning,Rooms,15764.16
004,01-2026,2026-01-16,5602,Spa Retail Distributors,Invoice — Spa Equipment Maintenance,Spa & Wellness,5101.11
004,01-2026,2026-01-16,6107,Nordic Print & Signage,Marketing services invoice — Website & Photography,Sales & Marketing,19225.88
004,01-2026,2026-01-16,6402,CloudHost Nordic,Systems & telecom invoice — Telecom & Internet,IT,4081.19
004,01-2026,2026-01-16,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,11669.37
004,01-2026,2026-01-17,5201,Urban Produce Co,Food & beverage supply delivery — Beverage Cost of Sales,F&B,31961.22
004,01-2026,2026-01-17,6000,Internal Payroll,Payroll run — Executive Office Salaries,Administrative,52527.19
004,01-2026,2026-01-17,6007,Nordheim Legal Partners,Professional services invoice — General Admin Other,Administrative,51463.69
004,01-2026,2026-01-17,6202,Nordic Facilities Services,Maintenance contract charge — Grounds & Landscaping,Property Operations,19052.7
004,01-2026,2026-01-17,6203,GreenScape Landscaping,Maintenance contract charge — Elevator & Life Safety Contracts,Property Operations,12337.86
004,01-2026,2026-01-18,5204,Fresh Fjord Seafood,Food & beverage supply delivery — F&B Waste & Spoilage,F&B,29837.55
004,01-2026,2026-01-18,5701,Business Services Nordic,Invoice — Business Center Operating Expense,Other Operated,7384.21
004,01-2026,2026-01-18,6107,BookingBridge OTA Services,Marketing services invoice — Website & Photography,Sales & Marketing,19225.89
004,01-2026,2026-01-19,5103,GuestSupply Nordic AB,Invoice — Rooms Division Contract Cleaning,Rooms,15764.15
004,01-2026,2026-01-19,5105,Reservation Systems Partners,Invoice — Uniforms – Rooms Division,Rooms,16893.25
004,01-2026,2026-01-19,6005,Baltic Audit & Assurance,Professional services invoice — Bad Debt Expense,Administrative,33725.98
004,01-2026,2026-01-19,6009,Baltic Audit & Assurance,Professional services invoice — Board & Owner Reporting Costs,Administrative,38615.21
004,01-2026,2026-01-19,6103,Nordic Print & Signage,Marketing services invoice — Public Relations,Sales & Marketing,36049.66
004,01-2026,2026-01-19,6301,Nordic District Heating,Monthly utility invoice — District Heating,Property Operations,21878.33
004,01-2026,2026-01-20,5602,Wellness Supply Nordic,Invoice — Spa Equipment Maintenance,Spa & Wellness,5101.12
004,01-2026,2026-01-20,5701,ParkTech Systems,Invoice — Business Center Operating Expense,Other Operated,7384.21
004,01-2026,2026-01-20,6300,City Water Utility,Monthly utility invoice — Electricity,Property Operations,61022.28
004,01-2026,2026-01-20,6404,TeleNordic Communications,Systems & telecom invoice — Guest Wi-Fi Infrastructure,IT,8923.17
004,01-2026,2026-01-20,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,155811.83
004,01-2026,2026-01-21,5403,TableSet Supply Co,Invoice — F&B Other Operating Expense,F&B,24097.85
004,01-2026,2026-01-21,5703,Business Services Nordic,Invoice — Gift Shop Cost of Sales,Other Operated,14505.58
004,01-2026,2026-01-21,6005,Nordheim Legal Partners,Professional services invoice — Bad Debt Expense,Administrative,33725.97
004,01-2026,2026-01-21,6105,Scandinavian Media Group,Marketing services invoice — Sales & Marketing Travel,Sales & Marketing,11191.11
004,01-2026,2026-01-21,6202,Nordic Facilities Services,Maintenance contract charge — Grounds & Landscaping,Property Operations,19052.7
004,01-2026,2026-01-21,6402,CloudHost Nordic,Systems & telecom invoice — Telecom & Internet,IT,4081.19
004,01-2026,2026-01-21,7002,Group Management Services,Management fee accrual — Central Reservation System Fee,Fixed Charges,16393.52
004,01-2026,2026-01-21,7301,Municipal Tax Authority,Property tax / license fee — Business Licenses & Permits,Fixed Charges,10164.76
004,01-2026,2026-01-21,7402,Property Holdings Lease Co,Lease payment — Vehicle Lease,Fixed Charges,39559.05
004,01-2026,2026-01-22,5201,Baltic Beverage Supply,Food & beverage supply delivery — Beverage Cost of Sales,F&B,31961.23
004,01-2026,2026-01-22,5404,TableSet Supply Co,Invoice — F&B Uniforms & Laundry,F&B,43768.8
004,01-2026,2026-01-22,7002,Group Management Services,Management fee accrual — Central Reservation System Fee,Fixed Charges,16393.52
004,01-2026,2026-01-23,6004,Nordheim Legal Partners,Professional services invoice — Bank Charges & Merchant Fees,Administrative,52502.82
004,01-2026,2026-01-23,6100,Internal Payroll,Payroll run — Sales Team Salaries,Sales & Marketing,35840.1
004,01-2026,2026-01-23,6104,Nordic PR Partners,Marketing services invoice — Loyalty Program Costs,Sales & Marketing,45263.85
004,01-2026,2026-01-23,6200,Internal Payroll,Payroll run — Engineering Salaries,Property Operations,42414.24
004,01-2026,2026-01-23,6404,TeleNordic Communications,Systems & telecom invoice — Guest Wi-Fi Infrastructure,IT,8923.18
004,01-2026,2026-01-23,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,17393.92
004,01-2026,2026-01-24,6205,Nordic Facilities Services,"Maintenance contract charge — Furniture, Fixtures & Equipment Repairs",Property Operations,29205.2
004,01-2026,2026-01-24,7301,Municipal Tax Authority,Property tax / license fee — Business Licenses & Permits,Fixed Charges,10164.77
004,01-2026,2026-01-25,5102,Nordic Linen Services,Invoice — Reservation & Distribution Costs,Rooms,27642.49
004,01-2026,2026-01-25,5303,Internal Payroll,Payroll run — F&B Payroll Tax & Benefits,F&B,119115.01
004,01-2026,2026-01-25,5701,ParkTech Systems,Invoice — Business Center Operating Expense,Other Operated,7384.21
004,01-2026,2026-01-25,6002,Office Plus Nordic,Professional services invoice — Professional Fees – Legal,Administrative,50962.41
004,01-2026,2026-01-25,6003,Nordic Payments Processing,Professional services invoice — Professional Fees – Audit,Administrative,12279.61
004,01-2026,2026-01-25,6204,CoolFlow HVAC Services,Maintenance contract charge — Maintenance Supplies,Property Operations,12270.7
004,01-2026,2026-01-25,6206,CoolFlow HVAC Services,Maintenance contract charge — HVAC Service Contracts,Property Operations,6989.72
004,01-2026,2026-01-25,6304,Nordic District Heating,Monthly utility invoice — Fuel Oil / Backup Generator Fuel,Property Operations,17378.52
004,01-2026,2026-01-25,6502,SkillUp Training Institute,HR services invoice — Employee Welfare & Uniforms,HR,29619.62
004,01-2026,2026-01-25,6602,SecureNordic Services,Security services contract — CCTV Maintenance,Security,17252.08
004,01-2026,2026-01-26,5105,GuestSupply Nordic AB,Invoice — Uniforms – Rooms Division,Rooms,16893.26
004,01-2026,2026-01-26,5304,Internal Payroll,Payroll run — F&B Temporary Labor,F&B,100375.7
004,01-2026,2026-01-26,5602,Spa Retail Distributors,Invoice — Spa Equipment Maintenance,Spa & Wellness,5101.11
004,01-2026,2026-01-26,6102,Nordic Print & Signage,Marketing services invoice — Digital Marketing & OTA Commission,Sales & Marketing,15136.1
004,01-2026,2026-01-26,6301,Nordic District Heating,Monthly utility invoice — District Heating,Property Operations,21878.34
004,01-2026,2026-01-27,5202,Fresh Fjord Seafood,Food & beverage supply delivery — Banquet Cost of Sales,F&B,40113.78
004,01-2026,2026-01-27,5700,Business Services Nordic,Invoice — Parking Operating Expense,Other Operated,5339.3
004,01-2026,2026-01-27,6003,Nordheim Legal Partners,Professional services invoice — Professional Fees – Audit,Administrative,12279.6
004,01-2026,2026-01-27,6503,Nordic Recruitment Partners,HR services invoice — HR Administration,HR,12870.96
004,01-2026,2026-01-27,7301,Municipal Tax Authority,Property tax / license fee — Business Licenses & Permits,Fixed Charges,10164.76
004,01-2026,2026-01-28,5201,Urban Produce Co,Food & beverage supply delivery — Beverage Cost of Sales,F&B,31961.22
004,01-2026,2026-01-28,6601,SecureNordic Services,Security services contract — Security Systems & Monitoring,Security,12081.53
004,01-2026,2026-01-28,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,11669.37
004,01-2026,2026-01-29,5302,Internal Payroll,Payroll run — Banquet Service Salaries,F&B,114668.13
004,01-2026,2026-01-29,5402,Nordic Uniform & Linen,Invoice — F&B Contract Services,F&B,25591.31
004,01-2026,2026-01-29,5600,Spa Retail Distributors,Invoice — Spa Operating Supplies,Spa & Wellness,16892.38
004,01-2026,2026-01-29,6101,Scandinavian Media Group,Marketing services invoice — Advertising & Media,Sales & Marketing,53758.55
004,01-2026,2026-01-29,6201,GreenScape Landscaping,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,21228.0
004,01-2026,2026-01-29,6204,CoolFlow HVAC Services,Maintenance contract charge — Maintenance Supplies,Property Operations,12270.69
004,01-2026,2026-01-29,6501,SkillUp Training Institute,HR services invoice — Staff Training & Development,HR,6375.05
004,01-2026,2026-01-29,6501,Nordic Recruitment Partners,HR services invoice — Staff Training & Development,HR,6375.05
004,01-2026,2026-01-29,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,155811.83
004,01-2026,2026-01-30,5601,Spa Retail Distributors,Invoice — Spa Retail Cost of Sales,Spa & Wellness,5355.43
004,01-2026,2026-01-30,7200,Nordic Property Insurers,Insurance premium — Property Insurance,Fixed Charges,139024.14
004,01-2026,2026-01-31,5105,Nordic Linen Services,Invoice — Uniforms – Rooms Division,Rooms,16893.25
004,01-2026,2026-01-31,5301,Internal Payroll,Payroll run — Restaurant & Bar Salaries,F&B,108668.19
004,01-2026,2026-01-31,5601,Spa Retail Distributors,Invoice — Spa Retail Cost of Sales,Spa & Wellness,5355.43
004,01-2026,2026-01-31,7200,Nordic Property Insurers,Insurance premium — Property Insurance,Fixed Charges,139024.14
