entity_code,period,date,gl_account,vendor,description,department,amount
001,03-2026,2026-03-05,6303,City Water Utility,Monthly utility invoice — Waste & Recycling,Property Operations,29350.44
001,03-2026,2026-03-05,6304,Nordic District Heating,Monthly utility invoice — Fuel Oil / Backup Generator Fuel,Property Operations,107538.64
001,03-2026,2026-03-05,6503,SkillUp Training Institute,HR services invoice — HR Administration,HR,18194.26
001,03-2026,2026-03-06,5400,Kitchen Equipment Services,"Invoice — China, Glass & Silver",F&B,18458.18
001,03-2026,2026-03-06,6104,Nordic PR Partners,Marketing services invoice — Loyalty Program Costs,Sales & Marketing,48623.82
001,03-2026,2026-03-06,6107,Nordic Print & Signage,Marketing services invoice — Website & Photography,Sales & Marketing,41306.07
001,03-2026,2026-03-06,6404,TeleNordic Communications,Systems & telecom invoice — Guest Wi-Fi Infrastructure,IT,12885.82
001,03-2026,2026-03-06,7002,Group Management Services,Management fee accrual — Central Reservation System Fee,Fixed Charges,34383.38
001,03-2026,2026-03-07,5005,Internal Payroll,Payroll run — Rooms Division Temporary Labor,Rooms,227510.47
001,03-2026,2026-03-07,5103,Nordic Linen Services,Invoice — Rooms Division Contract Cleaning,Rooms,34376.36
001,03-2026,2026-03-07,5103,GuestSupply Nordic AB,Invoice — Rooms Division Contract Cleaning,Rooms,34376.36
001,03-2026,2026-03-07,5203,Baltic Beverage Supply,Food & beverage supply delivery — F&B Inventory Adjustment,F&B,227813.28
001,03-2026,2026-03-07,6004,Office Plus Nordic,Professional services invoice — Bank Charges & Merchant Fees,Administrative,93415.89
001,03-2026,2026-03-07,6105,Nordic PR Partners,Marketing services invoice — Sales & Marketing Travel,Sales & Marketing,36065.52
001,03-2026,2026-03-07,6201,Nordic Facilities Services,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,29791.4
001,03-2026,2026-03-07,6500,Nordic Recruitment Partners,HR services invoice — Recruitment Costs,HR,13685.22
001,03-2026,2026-03-07,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,17196.05
001,03-2026,2026-03-07,6602,SecureNordic Services,Security services contract — CCTV Maintenance,Security,35911.64
001,03-2026,2026-03-07,7101,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Marketing Assessment Fee,Fixed Charges,232274.74
001,03-2026,2026-03-08,5000,Internal Payroll,Payroll run — Front Office Salaries,Rooms,267944.83
001,03-2026,2026-03-08,6000,Internal Payroll,Payroll run — Executive Office Salaries,Administrative,93459.24
001,03-2026,2026-03-08,6300,Oslo Energi AS,"Electricity invoice — catch-up billing, includes unpaid February charges",Property Operations,202900.91
001,03-2026,2026-03-08,6300,Oslo Energi AS,Electricity invoice — March usage,Property Operations,124358.63
001,03-2026,2026-03-08,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,35517.09
001,03-2026,2026-03-08,7401,Property Holdings Lease Co,Lease payment — Equipment Lease,Fixed Charges,33282.33
001,03-2026,2026-03-09,5202,Urban Produce Co,Food & beverage supply delivery — Banquet Cost of Sales,F&B,171914.15
001,03-2026,2026-03-09,5304,Internal Payroll,Payroll run — F&B Temporary Labor,F&B,215912.45
001,03-2026,2026-03-09,6007,Baltic Audit & Assurance,Professional services invoice — General Admin Other,Administrative,45783.5
001,03-2026,2026-03-09,6205,GreenScape Landscaping,"Maintenance contract charge — Furniture, Fixtures & Equipment Repairs",Property Operations,20493.31
001,03-2026,2026-03-09,6302,Nordic District Heating,Monthly utility invoice — Water & Sewer,Property Operations,65000.68
001,03-2026,2026-03-09,6402,CloudHost Nordic,Systems & telecom invoice — Telecom & Internet,IT,26521.12
001,03-2026,2026-03-09,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,17196.04
001,03-2026,2026-03-10,6303,Oslo Energi AS,Monthly utility invoice — Waste & Recycling,Property Operations,29350.44
001,03-2026,2026-03-10,6501,Nordic Recruitment Partners,HR services invoice — Staff Training & Development,HR,13517.56
001,03-2026,2026-03-10,6501,Nordic Recruitment Partners,HR services invoice — Staff Training & Development,HR,13517.56
001,03-2026,2026-03-10,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,36712.58
001,03-2026,2026-03-10,7301,Municipal Tax Authority,Property tax / license fee — Business Licenses & Permits,Fixed Charges,32661.93
001,03-2026,2026-03-10,7402,Property Holdings Lease Co,Lease payment — Vehicle Lease,Fixed Charges,86521.53
001,03-2026,2026-03-11,6206,Nordic Facilities Services,Maintenance contract charge — HVAC Service Contracts,Property Operations,14714.07
001,03-2026,2026-03-11,6206,Nordic Facilities Services,Maintenance contract charge — HVAC Service Contracts,Property Operations,14714.06
001,03-2026,2026-03-11,6403,TeleNordic Communications,Systems & telecom invoice — Software Licenses,IT,18807.31
001,03-2026,2026-03-11,6500,SkillUp Training Institute,HR services invoice — Recruitment Costs,HR,13685.21
001,03-2026,2026-03-12,5103,CleanPro Contract Services,Invoice — Rooms Division Contract Cleaning,Rooms,34376.36
001,03-2026,2026-03-12,6203,CoolFlow HVAC Services,Maintenance contract charge — Elevator & Life Safety Contracts,Property Operations,17314.98
001,03-2026,2026-03-12,6401,CloudHost Nordic,Systems & telecom invoice — IT Support Contract,IT,54111.65
001,03-2026,2026-03-12,6501,SkillUp Training Institute,HR services invoice — Staff Training & Development,HR,13517.56
001,03-2026,2026-03-12,7401,Property Holdings Lease Co,Lease payment — Equipment Lease,Fixed Charges,33282.33
001,03-2026,2026-03-13,5105,Reservation Systems Partners,Invoice — Uniforms – Rooms Division,Rooms,36838.55
001,03-2026,2026-03-13,6002,Office Plus Nordic,Professional services invoice — Professional Fees – Legal,Administrative,90675.11
001,03-2026,2026-03-13,6106,Nordic Print & Signage,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,47335.25
001,03-2026,2026-03-13,6203,ElevateTech Elevator Co,Maintenance contract charge — Elevator & Life Safety Contracts,Property Operations,17314.98
001,03-2026,2026-03-13,6301,Oslo Energi AS,Monthly utility invoice — District Heating,Property Operations,67691.81
001,03-2026,2026-03-13,6601,SecureNordic Services,Security services contract — Security Systems & Monitoring,Security,50297.41
001,03-2026,2026-03-13,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,26778.75
001,03-2026,2026-03-14,5400,Nordic Uniform & Linen,"Invoice — China, Glass & Silver",F&B,18458.18
001,03-2026,2026-03-14,5400,TableSet Supply Co,"Invoice — China, Glass & Silver",F&B,18458.17
001,03-2026,2026-03-14,5402,Nordic Uniform & Linen,Invoice — F&B Contract Services,F&B,27814.78
001,03-2026,2026-03-14,5602,Spa Retail Distributors,Invoice — Spa Equipment Maintenance,Spa & Wellness,14747.9
001,03-2026,2026-03-14,5700,Business Services Nordic,Invoice — Parking Operating Expense,Other Operated,7855.96
001,03-2026,2026-03-14,7002,Group Management Services,Management fee accrual — Central Reservation System Fee,Fixed Charges,34383.37
001,03-2026,2026-03-14,7201,Nordic Property Insurers,Insurance premium — General Liability Insurance,Fixed Charges,21082.34
001,03-2026,2026-03-14,7300,Municipal Tax Authority,Property tax / license fee — Municipal Property Tax,Fixed Charges,24480.77
001,03-2026,2026-03-15,5302,Internal Payroll,Payroll run — Banquet Service Salaries,F&B,246656.09
001,03-2026,2026-03-15,5404,Kitchen Equipment Services,Invoice — F&B Uniforms & Laundry,F&B,47571.6
001,03-2026,2026-03-15,6200,Internal Payroll,Payroll run — Engineering Salaries,Property Operations,89286.28
001,03-2026,2026-03-15,6502,Nordic Recruitment Partners,HR services invoice — Employee Welfare & Uniforms,HR,20935.0
001,03-2026,2026-03-16,5602,Wellness Supply Nordic,Invoice — Spa Equipment Maintenance,Spa & Wellness,14747.91
001,03-2026,2026-03-16,5703,Business Services Nordic,Invoice — Gift Shop Cost of Sales,Other Operated,16007.06
001,03-2026,2026-03-16,6207,Nordic Facilities Services,Maintenance contract charge — Pest Control,Property Operations,24263.87
001,03-2026,2026-03-17,5003,Internal Payroll,Payroll run — Rooms Division Payroll Tax & Benefits,Rooms,163132.8
001,03-2026,2026-03-17,6008,Office Plus Nordic,Professional services invoice — IT & Admin Travel,Administrative,111613.15
001,03-2026,2026-03-18,6102,BookingBridge OTA Services,Marketing services invoice — Digital Marketing & OTA Commission,Sales & Marketing,48778.99
001,03-2026,2026-03-18,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,36712.57
001,03-2026,2026-03-19,5102,GuestSupply Nordic AB,Invoice — Reservation & Distribution Costs,Rooms,60279.05
001,03-2026,2026-03-19,5402,Nordic Uniform & Linen,Invoice — F&B Contract Services,F&B,27814.79
001,03-2026,2026-03-19,5701,ParkTech Systems,Invoice — Business Center Operating Expense,Other Operated,24445.66
001,03-2026,2026-03-19,6106,Nordic PR Partners,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,47335.25
001,03-2026,2026-03-19,6204,GreenScape Landscaping,Maintenance contract charge — Maintenance Supplies,Property Operations,38746.58
001,03-2026,2026-03-19,6503,SkillUp Training Institute,HR services invoice — HR Administration,HR,18194.27
001,03-2026,2026-03-19,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,17196.04
001,03-2026,2026-03-19,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,26778.75
001,03-2026,2026-03-20,5201,Nordic Food Distributors AS,Food & beverage supply delivery — Beverage Cost of Sales,F&B,102731.29
001,03-2026,2026-03-20,5700,ParkTech Systems,Invoice — Parking Operating Expense,Other Operated,7855.96
001,03-2026,2026-03-20,5703,Business Services Nordic,Invoice — Gift Shop Cost of Sales,Other Operated,16007.06
001,03-2026,2026-03-20,6201,Nordic Facilities Services,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,29791.4
001,03-2026,2026-03-21,5105,Reservation Systems Partners,Invoice — Uniforms – Rooms Division,Rooms,36838.55
001,03-2026,2026-03-21,5204,Nordic Food Distributors AS,Food & beverage supply delivery — F&B Waste & Spoilage,F&B,63936.86
001,03-2026,2026-03-21,6602,SecureNordic Services,Security services contract — CCTV Maintenance,Security,35911.64
001,03-2026,2026-03-21,7002,Group Management Services,Management fee accrual — Central Reservation System Fee,Fixed Charges,34383.38
001,03-2026,2026-03-21,7301,Municipal Tax Authority,Property tax / license fee — Business Licenses & Permits,Fixed Charges,32661.93
001,03-2026,2026-03-22,5502,Internal Payroll,Payroll run — Spa Payroll Tax & Benefits,Spa & Wellness,67876.63
001,03-2026,2026-03-22,5701,ParkTech Systems,Invoice — Business Center Operating Expense,Other Operated,24445.67
001,03-2026,2026-03-22,6302,Bergen Kraft AS,Monthly utility invoice — Water & Sewer,Property Operations,65000.69
001,03-2026,2026-03-22,6400,PMS Systems AB,Systems & telecom invoice — PMS & POS System Fees,IT,28290.47
001,03-2026,2026-03-23,6005,Baltic Audit & Assurance,Professional services invoice — Bad Debt Expense,Administrative,60007.1
001,03-2026,2026-03-23,6009,Nordheim Legal Partners,Professional services invoice — Board & Owner Reporting Costs,Administrative,68706.29
001,03-2026,2026-03-23,6102,Scandinavian Media Group,Marketing services invoice — Digital Marketing & OTA Commission,Sales & Marketing,48779.0
001,03-2026,2026-03-23,6107,BookingBridge OTA Services,Marketing services invoice — Website & Photography,Sales & Marketing,41306.06
001,03-2026,2026-03-23,6303,Oslo Energi AS,Monthly utility invoice — Waste & Recycling,Property Operations,29350.44
001,03-2026,2026-03-23,6503,Nordic Recruitment Partners,HR services invoice — HR Administration,HR,18194.26
001,03-2026,2026-03-24,5500,Internal Payroll,Payroll run — Spa Therapist Salaries,Spa & Wellness,45549.43
001,03-2026,2026-03-24,5702,ParkTech Systems,Invoice — Laundry & Valet Operating Expense,Other Operated,33580.6
001,03-2026,2026-03-24,6005,Nordheim Legal Partners,Professional services invoice — Bad Debt Expense,Administrative,60007.09
001,03-2026,2026-03-24,6205,CoolFlow HVAC Services,"Maintenance contract charge — Furniture, Fixtures & Equipment Repairs",Property Operations,20493.3
001,03-2026,2026-03-24,6404,TeleNordic Communications,Systems & telecom invoice — Guest Wi-Fi Infrastructure,IT,12885.82
001,03-2026,2026-03-25,5501,Internal Payroll,Payroll run — Spa Reception Salaries,Spa & Wellness,60808.96
001,03-2026,2026-03-25,6105,Nordic Print & Signage,Marketing services invoice — Sales & Marketing Travel,Sales & Marketing,36065.53
001,03-2026,2026-03-25,6206,GreenScape Landscaping,Maintenance contract charge — HVAC Service Contracts,Property Operations,14714.07
001,03-2026,2026-03-25,6403,PMS Systems AB,Systems & telecom invoice — Software Licenses,IT,18807.31
001,03-2026,2026-03-25,6502,Nordic Recruitment Partners,HR services invoice — Employee Welfare & Uniforms,HR,20935.01
001,03-2026,2026-03-26,5300,Internal Payroll,Payroll run — Kitchen Salaries,F&B,185102.87
001,03-2026,2026-03-26,5301,Internal Payroll,Payroll run — Restaurant & Bar Salaries,F&B,233749.96
001,03-2026,2026-03-26,6103,BookingBridge OTA Services,Marketing services invoice — Public Relations,Sales & Marketing,77451.3
001,03-2026,2026-03-26,6404,TeleNordic Communications,Systems & telecom invoice — Guest Wi-Fi Infrastructure,IT,12885.81
001,03-2026,2026-03-26,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,35517.08
001,03-2026,2026-03-27,5104,CleanPro Contract Services,Invoice — Rooms Division Other Operating Expense,Rooms,53522.53
001,03-2026,2026-03-27,5200,Fresh Fjord Seafood,Food & beverage supply delivery — Food Cost of Sales,F&B,151412.02
001,03-2026,2026-03-27,6100,Internal Payroll,Payroll run — Sales Team Salaries,Sales & Marketing,77001.08
001,03-2026,2026-03-27,6203,Nordic Facilities Services,Maintenance contract charge — Elevator & Life Safety Contracts,Property Operations,17314.97
001,03-2026,2026-03-27,6301,Nordic District Heating,Monthly utility invoice — District Heating,Property Operations,67691.81
001,03-2026,2026-03-27,6403,CloudHost Nordic,Systems & telecom invoice — Software Licenses,IT,18807.3
001,03-2026,2026-03-27,7300,Municipal Tax Authority,Property tax / license fee — Municipal Property Tax,Fixed Charges,24480.76
001,03-2026,2026-03-28,5404,TableSet Supply Co,Invoice — F&B Uniforms & Laundry,F&B,47571.61
001,03-2026,2026-03-28,6106,Nordic Print & Signage,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,47335.25
001,03-2026,2026-03-28,6201,ElevateTech Elevator Co,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,29791.4
001,03-2026,2026-03-28,6204,ElevateTech Elevator Co,Maintenance contract charge — Maintenance Supplies,Property Operations,38746.58
001,03-2026,2026-03-28,6207,GreenScape Landscaping,Maintenance contract charge — Pest Control,Property Operations,24263.88
001,03-2026,2026-03-28,6504,Nordic Recruitment Partners,HR services invoice — Staff Meals,HR,13384.8
001,03-2026,2026-03-28,6504,SkillUp Training Institute,HR services invoice — Staff Meals,HR,13384.8
001,03-2026,2026-03-28,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,35517.09
001,03-2026,2026-03-29,5004,Internal Payroll,Payroll run — Concierge & Guest Services Salaries,Rooms,261316.14
001,03-2026,2026-03-29,6003,Nordheim Legal Partners,Professional services invoice — Professional Fees – Audit,Administrative,65545.64
001,03-2026,2026-03-29,6007,Office Plus Nordic,Professional services invoice — General Admin Other,Administrative,45783.5
001,03-2026,2026-03-29,6400,CloudHost Nordic,Systems & telecom invoice — PMS & POS System Fees,IT,28290.47
001,03-2026,2026-03-29,6500,SkillUp Training Institute,HR services invoice — Recruitment Costs,HR,13685.21
001,03-2026,2026-03-29,7400,Property Holdings Lease Co,Lease payment — Land Lease,Fixed Charges,73563.86
001,03-2026,2026-03-30,5201,Fresh Fjord Seafood,Food & beverage supply delivery — Beverage Cost of Sales,F&B,102731.29
001,03-2026,2026-03-30,5204,Fresh Fjord Seafood,Food & beverage supply delivery — F&B Waste & Spoilage,F&B,63936.86
001,03-2026,2026-03-30,6502,Nordic Recruitment Partners,HR services invoice — Employee Welfare & Uniforms,HR,20935.0
001,03-2026,2026-03-30,7200,Nordic Property Insurers,Insurance premium — Property Insurance,Fixed Charges,23893.52
001,03-2026,2026-03-31,5101,Nordic Linen Services,Invoice — Linen & Laundry,Rooms,27043.84
001,03-2026,2026-03-31,5101,Nordic Linen Services,Invoice — Linen & Laundry,Rooms,27043.84
001,03-2026,2026-03-31,5104,CleanPro Contract Services,Invoice — Rooms Division Other Operating Expense,Rooms,53522.54
001,03-2026,2026-03-31,5303,Internal Payroll,Payroll run — F&B Payroll Tax & Benefits,F&B,256221.5
001,03-2026,2026-03-31,5401,Nordic Uniform & Linen,Invoice — F&B Operating Supplies,F&B,30183.44
001,03-2026,2026-03-31,6006,Baltic Audit & Assurance,Professional services invoice — Office Supplies & Postage,Administrative,37074.51
001,03-2026,2026-03-31,6006,Nordic Payments Processing,Professional services invoice — Office Supplies & Postage,Administrative,37074.51
001,03-2026,2026-03-31,6202,GreenScape Landscaping,Maintenance contract charge — Grounds & Landscaping,Property Operations,80215.74
001,03-2026,2026-03-31,6205,Nordic Facilities Services,"Maintenance contract charge — Furniture, Fixtures & Equipment Repairs",Property Operations,20493.31
001,03-2026,2026-03-31,7000,Group Management Services,Management fee accrual — Base Management Fee,Fixed Charges,166323.71
