entity_code,period,date,gl_account,vendor,description,department,amount
003,02-2026,2026-02-05,6207,ElevateTech Elevator Co,Maintenance contract charge — Pest Control,Property Operations,10620.64
003,02-2026,2026-02-05,6601,SecureNordic Services,Security services contract — Security Systems & Monitoring,Security,3658.75
003,02-2026,2026-02-05,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,3630.35
003,02-2026,2026-02-05,7300,Municipal Tax Authority,Property tax / license fee — Municipal Property Tax,Fixed Charges,3694.64
003,02-2026,2026-02-06,6102,Nordic PR Partners,Marketing services invoice — Digital Marketing & OTA Commission,Sales & Marketing,7387.47
003,02-2026,2026-02-06,6204,GreenScape Landscaping,Maintenance contract charge — Maintenance Supplies,Property Operations,5653.3
003,02-2026,2026-02-06,6300,Nordic District Heating,Monthly utility invoice — Electricity,Property Operations,6148.77
003,02-2026,2026-02-06,6500,Nordic Recruitment Partners,HR services invoice — Recruitment Costs,HR,6198.54
003,02-2026,2026-02-06,7400,Property Holdings Lease Co,Lease payment — Land Lease,Fixed Charges,3657.59
003,02-2026,2026-02-06,7401,Property Holdings Lease Co,Lease payment — Equipment Lease,Fixed Charges,3309.58
003,02-2026,2026-02-07,5700,Business Services Nordic,Invoice — Parking Operating Expense,Other Operated,1906.28
003,02-2026,2026-02-07,6001,Internal Payroll,Payroll run — Finance & Accounting Salaries,Administrative,9218.3
003,02-2026,2026-02-07,6204,Nordic Facilities Services,Maintenance contract charge — Maintenance Supplies,Property Operations,5653.31
003,02-2026,2026-02-07,6205,Nordic Facilities Services,"Maintenance contract charge — Furniture, Fixtures & Equipment Repairs",Property Operations,4485.11
003,02-2026,2026-02-07,6300,Stockholm Energi AB,Monthly utility invoice — Electricity,Property Operations,6148.77
003,02-2026,2026-02-07,6401,CloudHost Nordic,Systems & telecom invoice — IT Support Contract,IT,8053.71
003,02-2026,2026-02-07,6403,PMS Systems AB,Systems & telecom invoice — Software Licenses,IT,4198.78
003,02-2026,2026-02-07,7201,Nordic Property Insurers,Insurance premium — General Liability Insurance,Fixed Charges,6592.19
003,02-2026,2026-02-08,5001,Internal Payroll,Payroll run — Housekeeping Salaries,Rooms,47662.11
003,02-2026,2026-02-08,5204,Baltic Beverage Supply,Food & beverage supply delivery — F&B Waste & Spoilage,F&B,12469.83
003,02-2026,2026-02-08,5402,Kitchen Equipment Services,Invoice — F&B Contract Services,F&B,1837.38
003,02-2026,2026-02-08,5403,Nordic Uniform & Linen,Invoice — F&B Other Operating Expense,F&B,1153.44
003,02-2026,2026-02-08,5702,ParkTech Systems,Invoice — Laundry & Valet Operating Expense,Other Operated,1810.77
003,02-2026,2026-02-08,6503,SkillUp Training Institute,HR services invoice — HR Administration,HR,4120.43
003,02-2026,2026-02-08,6504,SkillUp Training Institute,HR services invoice — Staff Meals,HR,4041.65
003,02-2026,2026-02-08,7000,Group Management Services,Management fee accrual — Base Management Fee,Fixed Charges,8223.51
003,02-2026,2026-02-09,6201,GreenScape Landscaping,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,4346.7
003,02-2026,2026-02-09,6400,PMS Systems AB,Systems & telecom invoice — PMS & POS System Fees,IT,4210.61
003,02-2026,2026-02-10,5105,CleanPro Contract Services,Invoice — Uniforms – Rooms Division,Rooms,7232.72
003,02-2026,2026-02-10,5404,Kitchen Equipment Services,Invoice — F&B Uniforms & Laundry,F&B,2094.98
003,02-2026,2026-02-10,6009,Baltic Audit & Assurance,Professional services invoice — Board & Owner Reporting Costs,Administrative,5133.44
003,02-2026,2026-02-10,6101,Nordic PR Partners,Marketing services invoice — Advertising & Media,Sales & Marketing,5830.64
003,02-2026,2026-02-10,6502,Nordic Recruitment Partners,HR services invoice — Employee Welfare & Uniforms,HR,9482.24
003,02-2026,2026-02-11,6005,Office Plus Nordic,Professional services invoice — Bad Debt Expense,Administrative,17933.9
003,02-2026,2026-02-11,6105,BookingBridge OTA Services,Marketing services invoice — Sales & Marketing Travel,Sales & Marketing,5462.04
003,02-2026,2026-02-11,6107,BookingBridge OTA Services,Marketing services invoice — Website & Photography,Sales & Marketing,9383.56
003,02-2026,2026-02-11,6302,City Water Utility,Monthly utility invoice — Water & Sewer,Property Operations,19051.91
003,02-2026,2026-02-11,6303,Nordic District Heating,Monthly utility invoice — Waste & Recycling,Property Operations,4301.35
003,02-2026,2026-02-12,5101,CleanPro Contract Services,Invoice — Linen & Laundry,Rooms,3539.78
003,02-2026,2026-02-12,5201,Fresh Fjord Seafood,Food & beverage supply delivery — Beverage Cost of Sales,F&B,6678.68
003,02-2026,2026-02-12,5203,Nordic Food Distributors AS,Food & beverage supply delivery — F&B Inventory Adjustment,F&B,14810.4
003,02-2026,2026-02-12,5403,TableSet Supply Co,Invoice — F&B Other Operating Expense,F&B,1153.43
003,02-2026,2026-02-12,6002,Nordheim Legal Partners,Professional services invoice — Professional Fees – Legal,Administrative,13549.72
003,02-2026,2026-02-12,6008,Office Plus Nordic,Professional services invoice — IT & Admin Travel,Administrative,8339.26
003,02-2026,2026-02-13,6103,Scandinavian Media Group,Marketing services invoice — Public Relations,Sales & Marketing,5864.91
003,02-2026,2026-02-13,7101,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Marketing Assessment Fee,Fixed Charges,11957.98
003,02-2026,2026-02-14,5101,Nordic Linen Services,Invoice — Linen & Laundry,Rooms,3539.78
003,02-2026,2026-02-14,5303,Internal Payroll,Payroll run — F&B Payroll Tax & Benefits,F&B,16481.66
003,02-2026,2026-02-14,6000,Internal Payroll,Payroll run — Executive Office Salaries,Administrative,13965.75
003,02-2026,2026-02-14,6402,CloudHost Nordic,Systems & telecom invoice — Telecom & Internet,IT,1973.64
003,02-2026,2026-02-14,6404,PMS Systems AB,Systems & telecom invoice — Guest Wi-Fi Infrastructure,IT,5753.58
003,02-2026,2026-02-14,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,2501.76
003,02-2026,2026-02-15,6008,Nordic Payments Processing,Professional services invoice — IT & Admin Travel,Administrative,8339.26
003,02-2026,2026-02-15,6201,ElevateTech Elevator Co,Maintenance contract charge — Building Repairs & Maintenance,Property Operations,4346.7
003,02-2026,2026-02-16,5103,CleanPro Contract Services,Invoice — Rooms Division Contract Cleaning,Rooms,10123.95
003,02-2026,2026-02-16,6402,CloudHost Nordic,Systems & telecom invoice — Telecom & Internet,IT,1973.63
003,02-2026,2026-02-16,7101,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Marketing Assessment Fee,Fixed Charges,11957.97
003,02-2026,2026-02-17,5400,Kitchen Equipment Services,"Invoice — China, Glass & Silver",F&B,1828.96
003,02-2026,2026-02-17,6004,Nordheim Legal Partners,Professional services invoice — Bank Charges & Merchant Fees,Administrative,13959.27
003,02-2026,2026-02-17,6106,BookingBridge OTA Services,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,7168.81
003,02-2026,2026-02-17,6106,Nordic Print & Signage,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,7168.81
003,02-2026,2026-02-17,7400,Property Holdings Lease Co,Lease payment — Land Lease,Fixed Charges,3657.58
003,02-2026,2026-02-18,5003,Internal Payroll,Payroll run — Rooms Division Payroll Tax & Benefits,Rooms,31193.5
003,02-2026,2026-02-18,5101,CleanPro Contract Services,Invoice — Linen & Laundry,Rooms,3539.78
003,02-2026,2026-02-18,5304,Internal Payroll,Payroll run — F&B Temporary Labor,F&B,13888.75
003,02-2026,2026-02-18,5402,TableSet Supply Co,Invoice — F&B Contract Services,F&B,1837.38
003,02-2026,2026-02-18,5702,ParkTech Systems,Invoice — Laundry & Valet Operating Expense,Other Operated,1810.78
003,02-2026,2026-02-18,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,2501.76
003,02-2026,2026-02-19,5201,Nordic Food Distributors AS,Food & beverage supply delivery — Beverage Cost of Sales,F&B,6678.68
003,02-2026,2026-02-19,6003,Nordheim Legal Partners,Professional services invoice — Professional Fees – Audit,Administrative,4897.29
003,02-2026,2026-02-19,6203,GreenScape Landscaping,Maintenance contract charge — Elevator & Life Safety Contracts,Property Operations,7579.01
003,02-2026,2026-02-19,7100,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Franchise Fee,Fixed Charges,16456.42
003,02-2026,2026-02-19,7400,Property Holdings Lease Co,Lease payment — Land Lease,Fixed Charges,3657.58
003,02-2026,2026-02-20,5301,Internal Payroll,Payroll run — Restaurant & Bar Salaries,F&B,15036.16
003,02-2026,2026-02-20,5404,Kitchen Equipment Services,Invoice — F&B Uniforms & Laundry,F&B,2094.98
003,02-2026,2026-02-20,5703,Business Services Nordic,Invoice — Gift Shop Cost of Sales,Other Operated,5178.92
003,02-2026,2026-02-20,6101,Scandinavian Media Group,Marketing services invoice — Advertising & Media,Sales & Marketing,5830.64
003,02-2026,2026-02-20,6205,ElevateTech Elevator Co,"Maintenance contract charge — Furniture, Fixtures & Equipment Repairs",Property Operations,4485.1
003,02-2026,2026-02-20,6403,TeleNordic Communications,Systems & telecom invoice — Software Licenses,IT,4198.78
003,02-2026,2026-02-20,6501,SkillUp Training Institute,HR services invoice — Staff Training & Development,HR,2040.87
003,02-2026,2026-02-20,6501,Nordic Recruitment Partners,HR services invoice — Staff Training & Development,HR,2040.86
003,02-2026,2026-02-21,5002,Internal Payroll,Payroll run — Rooms Division Overtime,Rooms,31457.18
003,02-2026,2026-02-21,5103,CleanPro Contract Services,Invoice — Rooms Division Contract Cleaning,Rooms,10123.96
003,02-2026,2026-02-21,5702,ParkTech Systems,Invoice — Laundry & Valet Operating Expense,Other Operated,1810.78
003,02-2026,2026-02-21,6107,BookingBridge OTA Services,Marketing services invoice — Website & Photography,Sales & Marketing,9383.56
003,02-2026,2026-02-21,6202,Nordic Facilities Services,Maintenance contract charge — Grounds & Landscaping,Property Operations,3901.28
003,02-2026,2026-02-21,6304,Stockholm Energi AB,Monthly utility invoice — Fuel Oil / Backup Generator Fuel,Property Operations,5253.32
003,02-2026,2026-02-21,6600,SecureNordic Services,Security services contract — Security Staff & Contracts,Security,2501.76
003,02-2026,2026-02-21,7300,Municipal Tax Authority,Property tax / license fee — Municipal Property Tax,Fixed Charges,3694.65
003,02-2026,2026-02-21,7401,Property Holdings Lease Co,Lease payment — Equipment Lease,Fixed Charges,3309.58
003,02-2026,2026-02-22,5202,Nordic Food Distributors AS,Food & beverage supply delivery — Banquet Cost of Sales,F&B,5588.17
003,02-2026,2026-02-22,5404,TableSet Supply Co,Invoice — F&B Uniforms & Laundry,F&B,2094.98
003,02-2026,2026-02-22,5701,Business Services Nordic,Invoice — Business Center Operating Expense,Other Operated,7909.15
003,02-2026,2026-02-23,5105,GuestSupply Nordic AB,Invoice — Uniforms – Rooms Division,Rooms,7232.72
003,02-2026,2026-02-23,6202,Nordic Facilities Services,Maintenance contract charge — Grounds & Landscaping,Property Operations,3901.29
003,02-2026,2026-02-23,6300,Nordic District Heating,Monthly utility invoice — Electricity,Property Operations,6148.77
003,02-2026,2026-02-23,6602,SecureNordic Services,Security services contract — CCTV Maintenance,Security,10449.18
003,02-2026,2026-02-23,7101,Group Brand Licensing Corp,Brand franchise fee accrual — Brand Marketing Assessment Fee,Fixed Charges,11957.97
003,02-2026,2026-02-23,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,2791.13
003,02-2026,2026-02-24,5004,Internal Payroll,Payroll run — Concierge & Guest Services Salaries,Rooms,49967.67
003,02-2026,2026-02-24,5104,Reservation Systems Partners,Invoice — Rooms Division Other Operating Expense,Rooms,10508.38
003,02-2026,2026-02-24,6102,Nordic PR Partners,Marketing services invoice — Digital Marketing & OTA Commission,Sales & Marketing,7387.46
003,02-2026,2026-02-24,6301,City Water Utility,Monthly utility invoice — District Heating,Property Operations,9920.34
003,02-2026,2026-02-24,7000,Group Management Services,Management fee accrual — Base Management Fee,Fixed Charges,8223.51
003,02-2026,2026-02-25,6006,Office Plus Nordic,Professional services invoice — Office Supplies & Postage,Administrative,16620.29
003,02-2026,2026-02-25,6007,Office Plus Nordic,Professional services invoice — General Admin Other,Administrative,6841.49
003,02-2026,2026-02-25,7301,Municipal Tax Authority,Property tax / license fee — Business Licenses & Permits,Fixed Charges,4929.35
003,02-2026,2026-02-25,7402,Property Holdings Lease Co,Lease payment — Vehicle Lease,Fixed Charges,6452.76
003,02-2026,2026-02-26,5300,Internal Payroll,Payroll run — Kitchen Salaries,F&B,11906.9
003,02-2026,2026-02-26,5400,Nordic Uniform & Linen,"Invoice — China, Glass & Silver",F&B,1828.95
003,02-2026,2026-02-26,5401,Nordic Uniform & Linen,Invoice — F&B Operating Supplies,F&B,1993.85
003,02-2026,2026-02-26,5403,Nordic Uniform & Linen,Invoice — F&B Other Operating Expense,F&B,1153.44
003,02-2026,2026-02-26,6301,Nordic District Heating,Monthly utility invoice — District Heating,Property Operations,9920.34
003,02-2026,2026-02-26,7000,Group Management Services,Management fee accrual — Base Management Fee,Fixed Charges,8223.5
003,02-2026,2026-02-26,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,2791.13
003,02-2026,2026-02-27,5000,Internal Payroll,Payroll run — Front Office Salaries,Rooms,51235.17
003,02-2026,2026-02-27,5200,Nordic Food Distributors AS,Food & beverage supply delivery — Food Cost of Sales,F&B,9843.47
003,02-2026,2026-02-27,5202,Urban Produce Co,Food & beverage supply delivery — Banquet Cost of Sales,F&B,5588.17
003,02-2026,2026-02-27,6106,Scandinavian Media Group,Marketing services invoice — Trade Show & Sponsorship Costs,Sales & Marketing,7168.82
003,02-2026,2026-02-27,6206,GreenScape Landscaping,Maintenance contract charge — HVAC Service Contracts,Property Operations,6440.55
003,02-2026,2026-02-27,6303,City Water Utility,Monthly utility invoice — Waste & Recycling,Property Operations,4301.35
003,02-2026,2026-02-27,6501,Nordic Recruitment Partners,HR services invoice — Staff Training & Development,HR,2040.87
003,02-2026,2026-02-27,6503,Nordic Recruitment Partners,HR services invoice — HR Administration,HR,4120.43
003,02-2026,2026-02-27,7001,Group Management Services,Management fee accrual — Incentive Management Fee,Fixed Charges,3630.34
003,02-2026,2026-02-28,5104,CleanPro Contract Services,Invoice — Rooms Division Other Operating Expense,Rooms,10508.38
003,02-2026,2026-02-28,6009,Nordheim Legal Partners,Professional services invoice — Board & Owner Reporting Costs,Administrative,5133.44
003,02-2026,2026-02-28,6103,Nordic Print & Signage,Marketing services invoice — Public Relations,Sales & Marketing,5864.91
003,02-2026,2026-02-28,6202,GreenScape Landscaping,Maintenance contract charge — Grounds & Landscaping,Property Operations,3901.28
003,02-2026,2026-02-28,7202,Nordic Property Insurers,Insurance premium — Business Interruption Insurance,Fixed Charges,2791.13
